,locus_ID,20190709-RC1-AM-BOTTOMTPM,20190709-RC7-AM-BOTTOMTPM,20190716-RC1-AM-BOTTOMTPM,20190716-RC1-AM-TOPTPM,20190716-RC2-AM-BOTTOMTPM,20190716-RC7-AM-BOTTOMTPM,20190716-RC9-AM-BOTTOMTPM,20190723-RC1-AM-BOTTOMTPM,20190723-RC2-AM-BOTTOMTPM,20190723-RC7-AM-BOTTOMTPM,20190723-RC9-AM-BOTTOMTPM,20190730-RC1-AM-BOTTOMTPM,20190730-RC2-AM-BOTTOM-BUOYTPM,20190730-RC7-AM-BOTTOMTPM,20190730-RC9-AM-BOTTOMTPM
429,NODE_11342_length_1929_cov_8.172892,167.960051,200.188952,101.321935,85.078972,100.75227,266.94134,298.876889,157.283829,125.609932,177.654514,211.770758,0.0,42.571042,139.711243,193.051997
430,NODE_11586_length_1905_cov_7.978378,34.052673,186.024425,0.0,143.746077,102.12266,210.447346,227.221556,199.305233,212.218578,163.717418,292.752499,48.554048,129.455935,141.627886,163.087394
431,NODE_11677_length_1897_cov_8.258958,68.418095,254.835198,103.162468,144.407287,76.940834,120.803786,190.217958,120.133166,191.873123,246.703097,333.315203,48.777095,0.0,142.278507,98.302721
432,NODE_11825_length_1883_cov_7.787199,103.458562,205.520682,103.988896,145.579159,25.853003,213.106576,76.701544,242.215971,236.40997,198.96031,296.492829,147.517197,43.698608,167.33686,99.100771
433,NODE_11934_length_1873_cov_7.049505,242.808368,155.038166,209.17471,87.856754,130.011133,153.098329,115.719724,0.0,194.551265,83.382313,318.106409,98.917409,87.903362,96.177825,99.678787
434,NODE_11977_length_1870_cov_5.742149,104.242748,172.566116,0.0,0.0,52.09466,122.691294,231.842919,162.703265,108.272943,133.644902,238.998632,49.545247,88.056351,48.17306,166.422514
435,NODE_12214_length_1851_cov_3.594655,70.27366,191.950347,0.0,118.664396,26.33666,0.0,39.071877,82.264449,153.278809,101.35574,60.421431,50.100465,0.0,97.42582,0.0
436,NODE_12245_length_1848_cov_7.522030,140.796354,157.328717,159.171118,59.43751,184.680528,217.478515,234.845238,247.231363,263.22889,219.992953,221.93924,50.18927,89.194751,73.198886,33.71792
437,NODE_12493_length_1831_cov_7.851351,106.668293,158.925345,160.76695,150.103522,79.944733,219.667404,197.682508,208.119261,177.264367,188.034594,264.961991,50.698508,225.236969,49.294401,136.242574
438,NODE_12558_length_1824_cov_7.938949,107.115645,141.859767,107.622264,211.027793,160.554286,220.581571,158.806967,208.99355,244.759881,274.65111,204.674875,101.82242,45.235346,173.254256,307.834186
439,NODE_13328_length_1768_cov_3.907180,73.88949,91.742152,0.0,62.390579,55.359577,32.596894,82.150215,129.756899,92.090819,142.089477,148.265348,0.0,0.0,51.220382,70.78773
440,NODE_13483_length_1756_cov_7.572604,74.443278,203.34634,168.207059,94.288558,139.426975,262.713948,124.145563,174.308141,208.755991,196.836257,149.380878,53.074287,94.292477,103.208855,213.958407
441,NODE_13645_length_1746_cov_4.545831,112.366725,130.21599,112.834285,126.509658,28.059082,132.175884,41.640998,43.851397,186.726128,54.019762,171.798161,53.407987,0.0,51.928892,71.768725
442,NODE_13890_length_1728_cov_7.365212,0.0,432.751151,114.10956,63.979956,255.395084,167.094931,210.578647,354.832422,212.468483,213.604229,195.493153,54.019342,47.980832,78.784992,0.0
443,NODE_13931_length_1726_cov_7.624177,113.797141,244.910038,171.379558,64.061553,142.065137,167.305903,253.014879,222.053078,283.651626,273.534603,239.241441,162.264407,48.041578,131.475544,254.395521
444,NODE_13998_length_1722_cov_4.900420,38.029202,188.873497,286.352704,32.112687,85.454673,234.82123,126.829164,44.524175,213.281262,182.821518,152.634693,0.0,48.163533,105.449018,109.305582
445,NODE_14145_length_1713_cov_6.585042,76.497736,227.958177,115.194519,96.895576,57.295841,269.904506,85.039374,223.909102,238.346841,220.652106,219.314088,54.539599,48.440207,159.087561,146.584563
446,NODE_14195_length_1710_cov_8.233837,191.613274,285.497761,115.413991,97.082852,57.405358,67.605222,170.40564,224.34183,262.686867,55.269364,307.634408,109.289711,0.0,265.657652,146.868
447,NODE_14518_length_1690_cov_5.130887,38.821939,154.250488,58.449394,98.350095,87.219466,171.196622,86.308727,0.0,72.574431,93.314822,178.090634,55.357082,0.0,26.912023,111.589472
448,NODE_14730_length_1677_cov_5.666461,78.307018,58.338277,0.0,297.575088,29.319137,34.52929,130.564639,137.528776,48.795816,112.933438,89.808938,55.83007,396.635522,189.993809,112.544798
449,NODE_14748_length_1676_cov_10.592227,117.537748,155.671077,176.941623,33.085677,88.014694,414.621589,348.400401,91.746237,292.967199,188.346043,224.670551,167.600366,198.447404,162.958944,112.618963
450,NODE_14778_length_1674_cov_6.642989,117.692494,214.329717,59.057208,0.0,58.752989,276.775236,87.21434,137.800875,171.12233,169.734442,269.961064,0.0,49.6768,271.955971,150.356781
451,NODE_14796_length_1673_cov_6.597651,157.026693,136.481538,59.095617,66.30237,117.582653,207.717008,43.635786,91.927876,122.310679,132.102571,315.162889,55.977235,198.837352,108.854076,263.298103
452,NODE_14862_length_1670_cov_4.182663,39.334404,117.215957,59.211142,66.433906,58.906641,69.374939,87.44372,184.220471,147.063174,37.818269,45.112784,0.0,149.421627,0.0,150.754682
453,NODE_14855_length_1670_cov_6.000000,39.334404,175.823936,0.0,99.650859,29.453321,69.374939,87.44372,92.110236,98.042116,132.363942,270.676704,0.0,0.0,109.069707,226.132023
454,NODE_15042_length_1659_cov_9.301122,198.110345,236.147481,59.638629,100.381053,207.66676,139.755944,220.201958,185.570244,49.379242,152.378533,249.942386,112.99696,0.0,137.334646,227.789771
455,NODE_15253_length_1648_cov_3.676711,79.827945,118.944171,60.072332,101.122027,29.883153,0.0,44.363599,140.204956,124.356748,76.750132,114.450645,0.0,50.536878,0.0,38.245334
456,NODE_15300_length_1645_cov_5.320126,39.994331,139.047758,60.191712,67.550676,119.770963,211.586534,88.905142,327.804771,149.528263,76.904532,321.109673,0.0,101.276075,27.725103,114.967558
457,NODE_15635_length_1628_cov_6.600127,121.367625,180.840145,182.631786,68.331773,121.139773,428.014063,224.817828,331.594916,226.878406,155.582662,185.617702,173.063813,0.0,252.406803,77.531712
458,NODE_15945_length_1611_cov_7.387532,122.78459,223.609024,61.578608,69.131146,122.540231,252.564141,90.97289,191.699274,306.032995,177.072346,187.794028,58.361733,0.0,170.236651,274.536988
459,NODE_15999_length_1608_cov_7.665808,123.038084,162.960712,61.704056,69.274157,92.093055,180.77212,273.479898,144.071857,76.666056,236.583505,188.183394,58.482275,51.919819,199.019649,157.202966
460,NODE_16091_length_1603_cov_6.317829,123.462908,143.083283,123.82855,34.756914,215.618439,181.390759,274.420423,96.380179,128.217534,257.183034,165.231445,234.737156,52.098027,171.177543,157.747109
461,NODE_16161_length_1600_cov_7.265372,41.239738,81.931724,248.164382,69.658429,30.865949,181.763979,183.325233,144.870975,231.270231,297.365205,260.190756,58.806169,104.411081,114.355376,158.075407
462,NODE_16435_length_1588_cov_4.812133,83.170112,247.854695,62.553616,35.121449,186.730993,0.0,92.427073,97.390942,155.469951,79.960842,119.26313,59.298793,52.640067,28.82834,79.701189
463,NODE_17177_length_1551_cov_4.105615,0.0,0.0,0.0,0.0,0.0,0.0,47.433267,99.977207,53.195423,143.636902,293.851053,0.0,54.026593,59.185434,40.909461
464,NODE_17266_length_1546_cov_6.822938,171.362338,255.343028,193.248326,180.920284,64.103666,226.505606,142.809154,0.0,240.23896,185.339239,122.879978,122.179872,0.0,118.796524,246.341295
465,NODE_17707_length_1528_cov_3.698574,43.402181,0.0,65.24871,0.0,32.46764,0.0,96.448941,101.655279,54.085587,104.314887,99.598476,61.891127,54.925915,150.443212,41.596513
466,NODE_17945_length_1518_cov_7.885167,174.882349,130.295899,131.441268,0.0,228.923377,154.076384,194.307061,102.402575,190.686915,273.206726,200.664959,62.345381,165.978993,212.166393,41.902482
467,NODE_18079_length_1512_cov_5.711736,131.741651,109.060305,66.00708,148.370159,131.385637,116.063361,243.953117,205.712499,109.44522,253.304852,176.361671,62.621147,0.0,91.330659,42.088234
468,NODE_27_length_81463_cov_14.004987,435.379493,532.169619,271.89614,22.240791,494.327092,495.094085,502.921928,5.996494,10.514055,127.295736,245.918513,214.862477,191.324976,255.726838,335.805084
469,NODE_48_length_62926_cov_12.989502,402.047705,465.306232,256.141678,20.806534,449.87539,451.662051,443.096587,7.767404,17.171662,109.620084,211.489741,186.748916,172.867885,265.781622,289.74627
470,NODE_81_length_47734_cov_12.442648,390.79922,425.87981,261.533895,24.283103,428.780087,445.486692,463.937302,1.463954,8.593054,101.837221,231.088856,178.535214,170.642236,248.230173,261.031052
471,NODE_86_length_46755_cov_12.368844,377.268446,446.888003,241.837292,32.356475,428.121212,470.947925,396.637957,7.473559,15.154359,117.512036,212.569048,184.108889,169.341662,244.583479,267.737904
472,NODE_91_length_44027_cov_14.045120,512.115877,485.464537,291.903488,20.610043,454.733373,514.51988,489.493673,6.35064,19.485405,113.055798,266.911624,187.812244,209.27111,279.558877,310.358867
473,NODE_116_length_38163_cov_13.424504,401.40161,508.998471,274.789726,17.181712,449.037477,504.653894,488.036405,5.49788,8.801046,121.445967,223.012956,154.210686,153.714109,269.452227,290.794205
474,NODE_199_length_27271_cov_11.721451,399.999494,452.730888,234.401362,24.084007,385.224792,484.536253,460.922948,2.568832,6.853375,120.532915,210.919787,147.23634,181.863582,280.220459,241.628031
475,NODE_205_length_26752_cov_12.198112,371.95387,500.492739,180.935926,11.332624,429.980147,452.157094,402.427357,2.618964,9.781941,107.793701,264.955696,137.334214,148.328968,217.371798,314.891455
476,NODE_209_length_26543_cov_14.171738,441.004981,514.229077,282.154144,26.652246,419.733949,540.057825,518.984347,13.198546,9.859412,103.215044,260.604102,238.214534,175.37897,284.821519,343.294856
477,NODE_235_length_24485_cov_12.588498,396.813457,459.588239,242.562145,20.647813,468.170131,465.959285,422.161941,0.0,12.247782,121.372201,221.621541,136.165233,168.381227,288.899364,346.578107
478,NODE_269_length_22267_cov_13.404376,444.702137,472.245056,229.91997,22.719207,480.488856,510.275289,475.011261,0.0,18.489258,130.952923,246.347217,161.348871,209.280238,268.933006,296.317705
479,NODE_288_length_21626_cov_16.026007,444.100178,584.163507,363.623032,28.077072,501.113928,592.112575,541.822682,0.0,20.772221,153.555959,287.002429,217.598244,183.726741,301.965511,337.008836
480,NODE_338_length_19346_cov_13.551345,419.226905,474.762487,302.719566,15.706639,426.903588,568.569551,457.228859,3.629791,7.746631,119.511707,244.824774,159.34965,201.591827,296.956453,365.178968
481,NODE_360_length_18473_cov_13.163156,455.473224,448.942731,232.893195,16.455301,417.745001,462.638585,453.610334,3.802805,10.144738,103.295781,237.909812,231.866886,153.219704,241.222383,286.161892
482,NODE_398_length_17258_cov_16.759635,515.705915,626.126928,270.646168,41.123788,639.513871,588.381854,656.833827,12.218998,26.076865,145.834921,280.696823,243.372464,155.228699,338.040354,369.792931
483,NODE_410_length_17055_cov_11.990941,402.004401,446.35394,290.004731,20.808921,378.192761,423.078595,444.458332,0.0,17.593379,134.015359,223.629354,191.004987,134.650559,212.591318,323.663345
484,NODE_411_length_17045_cov_15.059270,561.022312,563.964973,290.176234,14.872317,564.959821,611.475066,507.690789,4.124372,6.601423,117.120687,266.095119,181.059232,220.059391,305.628147,340.722463
485,NODE_417_length_16913_cov_12.234310,408.967025,481.910671,227.468292,23.983173,443.169818,511.992948,468.056043,4.156864,15.524639,127.027433,215.366196,167.066549,144.843664,242.139593,296.335396
486,NODE_444_length_16097_cov_15.332502,557.000983,573.380456,364.338402,22.059609,513.828018,588.009469,483.665867,4.369672,18.650519,129.479772,245.616173,175.840841,157.011435,316.03185,346.691604
487,NODE_499_length_14871_cov_12.118116,388.770867,484.458307,246.657054,17.069829,406.741214,457.023168,496.84377,9.467557,7.576557,118.836382,226.752468,155.856092,195.854784,252.561884,267.166285
488,NODE_527_length_14210_cov_10.699188,311.142702,458.834398,206.592845,21.447331,390.629639,425.749138,487.096688,0.0,18.509964,97.907959,230.153149,157.142268,183.474764,246.810868,275.68
489,NODE_531_length_14185_cov_10.792640,378.045822,430.133104,252.233058,17.904629,368.871909,517.092647,374.263866,0.0,10.595968,96.039022,199.012649,181.641103,227.048904,188.381468,284.294043
490,NODE_608_length_12959_cov_14.143134,404.935062,496.736062,233.832732,11.771639,442.809939,487.981297,482.756776,0.0,14.513038,111.95104,287.223926,232.20655,165.84956,312.855342,356.026306
491,NODE_609_length_12957_cov_15.590296,502.756539,549.961179,290.564772,35.320435,541.296603,612.139858,581.47529,5.441665,17.418366,150.037827,236.730786,298.597922,195.496069,287.097686,338.277844
492,NODE_614_length_12880_cov_12.335517,421.498945,481.222172,285.190534,7.896491,371.296571,424.430389,438.744167,0.0,14.603128,121.65767,206.051955,153.54025,202.638168,236.909617,367.193145
493,NODE_627_length_12718_cov_13.414041,537.600132,532.167721,281.640778,15.996678,505.020269,467.829899,518.465658,11.090419,8.874848,130.072194,257.4997,169.043733,175.065644,213.667201,267.607756
494,NODE_647_length_12439_cov_12.089955,320.195904,438.294174,347.109872,28.630149,424.903066,461.202967,541.056808,11.342365,6.050929,126.024774,241.174119,179.798629,160.517721,238.691436,301.520151
495,NODE_702_length_11773_cov_11.435911,369.328274,371.755435,163.967267,12.973613,449.230202,451.154749,497.689718,0.0,6.397754,106.105158,231.557739,212.041327,176.239875,266.593346,284.476574
496,NODE_804_length_10721_cov_13.695293,451.22216,520.764474,261.167127,9.510447,506.669526,556.141859,484.316293,0.0,21.103969,146.513573,264.295314,217.074586,179.419133,312.680534,307.416495
497,NODE_807_length_10703_cov_11.249718,384.193333,451.538542,240.759212,4.76334,358.258562,401.506114,371.732421,13.209579,17.616648,86.971002,222.77457,217.445038,186.914058,223.165079,318.746228
498,NODE_867_length_10263_cov_11.936618,353.750336,447.782168,233.274913,14.912237,378.281544,403.250056,407.628457,0.0,18.383388,99.264775,242.585483,176.486241,210.046728,290.078544,338.263747
499,NODE_923_length_9683_cov_14.969568,581.690229,580.607554,314.066001,15.82026,514.574593,561.092539,397.553708,0.0,11.701364,135.394122,239.489516,169.398673,302.400275,325.074907,358.862515
500,NODE_953_length_9494_cov_12.824028,370.116196,456.147949,378.664779,32.281045,539.421039,419.405571,483.866805,7.460073,7.958757,119.715976,269.867389,181.923269,170.494831,278.589417,237.983066
501,NODE_955_length_9464_cov_14.867892,435.327736,543.4215,399.363688,16.192554,488.0074,488.98588,492.56378,14.968243,15.968803,123.181262,201.223933,182.509584,162.898827,243.996829,355.064548
502,NODE_957_length_9462_cov_10.118954,339.372471,349.644513,204.595997,32.39207,367.292277,398.097173,328.446374,0.0,7.986117,86.24541,201.267203,146.039044,81.4669,239.612006,195.939794
503,NODE_975_length_9329_cov_11.509597,344.292465,457.903465,197.67219,27.384848,441.247134,496.171334,478.07671,7.594286,0.0,153.117265,233.886935,138.896592,181.823057,261.092357,267.11266
504,NODE_1113_length_8556_cov_12.223150,489.472201,443.698122,302.145498,5.98109,449.659077,409.465752,379.661971,24.879847,8.847225,98.957411,263.531793,262.907935,108.292236,265.45449,345.970599
505,NODE_1180_length_8206_cov_11.885658,362.707004,521.781241,213.918768,6.241196,474.757278,440.383373,445.67431,8.653936,0.0,85.455474,211.5361,168.823405,169.492373,215.440825,346.859924
506,NODE_1224_length_8008_cov_13.644788,553.983473,516.102628,300.093271,25.594453,509.609193,525.590162,482.286329,0.0,18.928978,167.91867,260.248504,151.445246,193.067881,215.614294,348.351972
507,NODE_1265_length_7830_cov_14.082958,450.359181,562.764463,295.226299,39.282392,503.830376,468.815591,606.007263,18.156085,14.525924,100.846425,292.91792,188.163079,197.540465,247.519514,350.512893
508,NODE_1285_length_7760_cov_13.392343,501.522142,544.604786,333.689117,13.2147,567.582186,507.911886,419.369786,18.323262,19.546136,128.160493,210.514589,201.065441,179.420974,200.92445,359.717003
509,NODE_1354_length_7476_cov_11.184207,293.049657,501.078537,235.192297,13.727528,337.766803,520.352892,462.851739,0.0,15.228172,109.637543,172.158454,220.469486,134.602638,253.847921,233.548753
510,NODE_1544_length_6870_cov_12.097432,328.3706,508.877457,121.431595,14.966898,448.51399,283.610727,504.585659,0.0,11.0681,110.992141,268.880593,151.811023,79.01072,276.758488,331.027474
511,NODE_1663_length_6534_cov_12.102331,513.828618,435.950553,269.817179,31.511188,408.670519,464.362605,604.040647,0.0,29.127388,112.343512,218.968471,239.711988,142.571582,265.440743,223.380256
512,NODE_1680_length_6479_cov_14.200342,461.755799,509.914218,272.156532,15.892682,497.5028,560.398606,441.209374,0.0,5.87613,117.853186,210.100303,161.19796,119.84152,359.176145,261.375928
513,NODE_1772_length_6265_cov_14.131562,546.203782,532.619626,296.482311,32.899144,485.464278,545.358555,587.118481,45.617177,18.24567,98.522378,278.802949,125.133245,124.032932,243.332026,365.788181
514,NODE_1789_length_6222_cov_12.319929,363.442375,531.517374,209.003806,24.849319,451.859175,549.215502,492.72973,22.970317,0.0,127.56923,230.240381,196.031431,274.803665,197.40687,225.479408
515,NODE_1887_length_5964_cov_11.362498,509.051737,366.689766,155.896597,43.255845,355.842429,391.4731,480.285555,0.0,19.190852,88.822557,287.399284,233.987108,182.63029,234.613271,245.312345
516,NODE_2043_length_5650_cov_13.622341,672.405167,667.613784,355.495894,27.437323,490.594908,529.266288,410.996184,25.362575,20.287181,146.061944,248.032887,200.97924,234.417577,240.505297,311.206952
517,NODE_2110_length_5553_cov_13.405602,452.645155,504.228585,318.67463,18.620412,532.679564,421.207727,541.424671,0.0,0.0,132.755363,258.807342,220.328886,168.43989,336.63785,242.882185
518,NODE_2339_length_5187_cov_12.280592,414.508744,576.186318,341.763288,9.987758,419.557554,483.283313,422.370223,0.0,29.537715,136.712478,304.742558,168.825752,240.893446,279.05169,271.889107
